name,state,FDR,A1,A2,A3,B1,B2,B3
GENE-14670,NO,1,0,0,0,0,0,0
GENE-14671,NO,1,0,0,0,0,0,0
GENE-14672,NO,1,0,0,0,0,0,0
GENE-14673,NO,1,0,0,0,0,0,0
GENE-14674,NO,1,0,0,0,0,0,0
GENE-14675,NO,1,5539,5323,6124,3373,5741,4743
GENE-14676,NO,1,0,0,0,0,0,0
GENE-14678,NO,1,0,0,0,0,0,0
GENE-14679,NO,1,0,0,0,0,0,0
GENE-14680,NO,1,0,0,0,0,0,0
GENE-14681,NO,1,0,0,0,0,0,0
GENE-14682,NO,1,0,0,0,0,0,0
GENE-14683,NO,1,0,0,0,0,0,0
GENE-14684,NO,1,0,0,0,0,0,0
GENE-14685,NO,1,0,0,0,0,0,0
GENE-14686,NO,1,261,266,213,193,208,226
GENE-14687,NO,1,995,1101,1175,975,1132,1218
GENE-14688,NO,1,0,0,0,0,0,0
GENE-14689,NO,1,0,0,0,0,0,0
GENE-14690,NO,1,0,0,0,0,0,0
GENE-14691,NO,1,0,0,0,0,0,0
GENE-14692,NO,1,0,0,0,0,0,0
GENE-14693,NO,1,0,0,0,0,0,0
GENE-14694,NO,1,0,0,0,0,0,0
GENE-14695,NO,1,0,0,0,0,0,0
GENE-14696,NO,1,0,0,0,0,0,0
GENE-14697,YES,1,0,0,0,0,0,0
GENE-14698,NO,1,0,0,0,0,0,0
GENE-14699,NO,1,244,323,308,287,297,237
GENE-14700,NO,1,678,625,701,814,848,635
GENE-14701,NO,1,9,5,6,4,14,17
GENE-14702,NO,1,0,0,0,1,0,1
GENE-14703,NO,1,138,115,99,168,146,112
GENE-14704,NO,1,0,0,0,0,0,0
GENE-14705,NO,1,0,0,0,0,0,0
GENE-14706,NO,1,0,0,0,0,0,0
GENE-14707,NO,1,0,0,0,0,0,0
GENE-14708,NO,1,0,0,0,0,0,0
GENE-14709,NO,1,0,0,0,0,0,0
GENE-14710,NO,1,0,0,0,0,0,0
GENE-14711,NO,1,0,0,0,0,0,0
GENE-14712,NO,1,0,0,0,0,0,0
GENE-14713,NO,1,0,0,0,0,0,0
GENE-14714,NO,1,35,13,2,30,20,21
GENE-14715,NO,1,107,90,80,118,81,87
GENE-14716,NO,1,0,0,0,0,0,0
GENE-14717,NO,1,0,0,0,0,0,0
GENE-14718,NO,1,129,117,200,160,172,149
GENE-14719,NO,1,17,30,29,26,21,33
GENE-14720,NO,1,8,15,6,5,12,6
GENE-14721,NO,1,0,0,0,0,0,0
GENE-14722,NO,1,0,0,0,0,0,0
GENE-14723,NO,1,0,0,0,0,0,0
GENE-14724,NO,1,0,0,0,0,0,0
GENE-14725,NO,1,20,13,18,23,15,20
GENE-14726,NO,1,0,0,0,0,0,0
GENE-14727,NO,1,0,0,0,0,0,0
GENE-14728,NO,1,0,0,0,0,0,0
GENE-14729,NO,1,0,0,0,0,0,0
GENE-14730,NO,1,0,0,0,0,0,0
GENE-14731,NO,1,0,0,0,1,0,0
GENE-14732,NO,1,6,6,5,9,8,2
GENE-14733,NO,1,13,8,7,10,4,10
GENE-14734,NO,1,23,71,58,51,62,36
GENE-14735,NO,1,0,1,0,0,0,0
GENE-14736,NO,1,0,0,0,0,0,0
GENE-14737,NO,1,0,0,0,0,0,0
GENE-14738,NO,1,1,0,3,2,1,3
GENE-14739,NO,1,151,120,150,162,167,146
GENE-14740,NO,1,1,0,0,1,3,0
GENE-14741,NO,1,0,0,0,0,0,0
GENE-14742,NO,1,14,12,11,11,10,10
GENE-14743,NO,1,0,0,0,0,0,0
GENE-14744,NO,1,0,0,0,0,0,0
GENE-14745,NO,1,0,0,0,0,0,0
GENE-14746,NO,1,0,0,0,0,0,0
GENE-14747,NO,1,0,0,0,0,0,0
GENE-14748,NO,1,23,11,28,6,16,19
GENE-14749,NO,1,0,0,0,0,0,0
GENE-14751,NO,1,52,65,64,75,67,77
GENE-14752,NO,1,0,0,0,0,0,0
GENE-14753,NO,1,295,286,240,306,205,222
GENE-14754,NO,1,239,270,247,310,271,304
GENE-14755,NO,1,0,0,0,0,0,0
GENE-14756,NO,1,0,0,0,0,0,0
GENE-14757,NO,1,0,0,0,0,0,0
GENE-14758,NO,1,24,30,40,32,21,35
GENE-14759,NO,1,0,0,0,0,0,0
GENE-14760,NO,1,0,0,0,0,0,0
GENE-14761,NO,1,0,0,0,0,0,0
GENE-14762,NO,1,0,0,0,0,0,0
GENE-14763,NO,1,668,436,313,616,228,592
GENE-14764,NO,1,658,681,602,654,559,696
GENE-14765,NO,1,1510,1037,897,280,430,835
GENE-14766,NO,1,0,0,0,0,0,0
GENE-14767,NO,1,893,791,746,798,816,852
GENE-14768,NO,1,31,29,24,25,29,25
GENE-14769,NO,1,183,156,134,157,171,192
GENE-14770,NO,1,0,0,0,0,0,0
GENE-14771,NO,1,1,0,0,0,0,0
GENE-14772,NO,1,0,0,0,0,0,0
GENE-14773,NO,1,0,0,0,0,0,0
GENE-14774,NO,1,0,0,0,0,0,0
GENE-14775,NO,1,0,0,0,0,0,0
GENE-14776,NO,1,0,0,0,0,0,0
GENE-14777,NO,1,0,0,0,0,0,0
GENE-14778,NO,1,0,0,0,0,0,0
GENE-14779,NO,1,0,0,3,0,0,0
GENE-14780,NO,1,9,7,9,10,12,8
GENE-14781,NO,1,0,0,0,0,0,0
GENE-14782,NO,1,688,1061,693,690,838,1118
GENE-14783,NO,1,0,0,0,0,0,0
GENE-14784,NO,1,192,51,747,0,898,59
GENE-14785,YES,1,0,0,0,0,0,0
GENE-14786,NO,1,0,0,0,0,0,0
GENE-14787,NO,1,0,0,0,0,0,0
GENE-14788,NO,1,354,307,354,305,310,354
GENE-14789,NO,1,0,0,0,0,0,0
GENE-14790,NO,1,18,12,15,17,9,21
GENE-14791,NO,1,0,0,0,0,0,0
GENE-14792,NO,1,0,0,0,0,0,0
GENE-14793,NO,1,0,0,0,0,0,0
GENE-14794,NO,1,220,11,34,40,83,21
GENE-14795,NO,1,0,0,0,0,0,0
GENE-14796,NO,1,0,0,0,0,0,0
GENE-14797,NO,1,0,0,0,0,0,0
GENE-14798,NO,1,0,0,0,0,0,0
GENE-14799,NO,1,0,0,0,0,0,0
GENE-14800,NO,1,0,0,0,0,0,0
GENE-14801,NO,1,35,129,87,86,155,19
GENE-14802,NO,1,4,5,4,5,4,4
GENE-14803,NO,1,322,140,384,182,185,421
GENE-14804,NO,1,0,0,0,0,0,0
GENE-14805,NO,1,5145,3596,6392,7092,5235,5634
GENE-14806,NO,1,0,0,0,0,0,0
GENE-14807,NO,1,0,0,1,1,2,0
GENE-14808,NO,1,0,0,0,0,0,0
GENE-14809,NO,1,0,0,1,0,0,0
GENE-14810,NO,1,0,0,0,0,0,0
GENE-14811,NO,1,0,0,0,0,0,0
GENE-14812,NO,1,0,0,0,0,0,0
GENE-14813,NO,1,0,0,0,0,0,0
GENE-14814,NO,1,0,0,0,0,0,0
GENE-14815,NO,1,1537,2559,4025,114,1459,2713
GENE-14816,NO,1,4348,2975,2197,3536,2689,5413
GENE-14817,NO,1,0,0,0,0,0,0
GENE-14818,NO,1,0,0,0,0,0,0
GENE-14819,NO,1,887,1099,1051,969,989,905
GENE-14820,NO,1,0,0,0,0,0,0
GENE-14821,NO,1,0,0,0,0,0,0
GENE-14822,NO,1,5,4,0,0,8,2
GENE-14823,NO,1,7,6,8,11,5,5
GENE-14824,NO,1,0,0,0,0,0,0
GENE-14825,NO,1,0,0,0,0,0,0
GENE-14826,YES,1,0,0,0,0,0,0
GENE-14827,YES,1,0,0,0,0,0,0
GENE-14828,NO,1,32,17,23,34,33,28
GENE-14829,NO,1,1,0,0,0,0,3
GENE-14830,NO,1,1101,1178,922,636,972,1293
GENE-14831,YES,1,0,0,0,0,0,0
GENE-14832,NO,1,0,0,1,0,1,0
GENE-14833,NO,1,0,0,0,0,0,0
GENE-14834,NO,1,0,0,0,0,0,0
GENE-14835,NO,1,0,0,0,0,0,0
GENE-14836,NO,1,0,0,0,0,0,0
GENE-14837,NO,1,7,4,0,3,2,2
GENE-14838,YES,1,0,0,0,0,0,0
GENE-14839,NO,1,0,0,0,0,0,0
GENE-14840,NO,1,0,0,0,0,0,0
GENE-14841,NO,1,0,0,0,0,0,0
GENE-14842,NO,1,0,0,0,0,0,0
GENE-14843,NO,1,0,0,0,0,0,0
GENE-14844,NO,1,0,0,0,0,0,0
GENE-14845,NO,1,0,0,0,0,0,0
GENE-14846,NO,1,0,0,0,0,0,0
GENE-14847,NO,1,0,0,0,0,0,0
GENE-14848,NO,1,0,0,0,0,0,0
GENE-14849,NO,1,0,0,0,0,0,0
GENE-14850,NO,1,27,34,48,27,27,30
GENE-14851,NO,1,0,0,0,0,0,0
GENE-14852,NO,1,0,0,0,0,0,0
GENE-14853,NO,1,0,0,3,1,2,1
GENE-14854,NO,1,120,101,67,100,185,97
GENE-14855,NO,1,0,0,0,0,0,0
GENE-14856,NO,1,0,0,0,0,0,0
GENE-14858,NO,1,0,0,0,0,0,0
GENE-14859,NO,1,0,0,0,0,0,0
GENE-14860,NO,1,0,0,0,0,0,0
GENE-14861,NO,1,120,143,134,121,144,179
GENE-14862,NO,1,0,0,0,0,0,0
GENE-14863,NO,1,0,0,0,0,0,0
GENE-14864,NO,1,0,0,0,0,0,0
GENE-14865,NO,1,0,0,0,0,0,0
GENE-14866,NO,1,0,0,2,1,0,0
GENE-14867,NO,1,0,0,0,0,0,0
GENE-14868,NO,1,0,0,0,0,0,0
GENE-14869,NO,1,0,0,0,0,0,0
GENE-14870,NO,1,0,0,0,0,0,0
GENE-14871,NO,1,0,0,0,0,0,0
GENE-14872,NO,1,0,0,0,0,0,0
GENE-14873,NO,1,0,0,0,0,0,0
GENE-14874,NO,1,0,0,0,0,2,0
GENE-14875,NO,1,0,0,0,0,1,0
GENE-14876,NO,1,0,0,0,0,0,0
GENE-14877,NO,1,60,35,44,57,51,31
GENE-14878,NO,1,0,0,0,0,0,0
GENE-14879,NO,1,944,1084,1002,1182,1016,1049
GENE-14880,NO,1,0,0,0,0,0,0
GENE-14881,NO,1,0,0,0,0,0,0
GENE-14882,NO,1,9,10,4,11,7,8
GENE-14883,NO,1,0,0,0,0,0,0
GENE-14884,NO,1,0,0,0,0,0,0
GENE-14885,NO,1,7,10,5,11,8,15
GENE-14886,NO,1,0,0,0,0,0,0
GENE-14887,NO,1,0,0,0,0,0,0
GENE-14888,NO,1,0,0,0,0,0,0
GENE-14889,NO,1,825,484,443,626,1285,737
GENE-14890,NO,1,1,0,0,0,0,0
GENE-14891,NO,1,0,0,0,0,0,0
GENE-14892,NO,1,0,0,0,0,0,0
GENE-14893,NO,1,53,63,73,83,64,68
GENE-14895,NO,1,0,0,0,0,0,0
GENE-14896,NO,1,0,0,0,0,0,0
GENE-14897,NO,1,0,0,0,0,0,0
GENE-14898,YES,1,0,0,0,0,0,0
GENE-14899,NO,1,0,0,0,0,0,0
GENE-14900,NO,1,0,0,0,0,0,0
GENE-14901,NO,1,402,450,417,376,528,470
GENE-14902,NO,1,203,272,212,243,227,181
GENE-14903,NO,1,0,0,0,0,0,0
GENE-14904,NO,1,0,0,0,0,0,0
GENE-14905,NO,1,0,0,0,0,0,0
GENE-14906,NO,1,479,814,1041,462,497,625
GENE-14907,NO,1,2,2,0,1,1,3
GENE-14908,NO,1,0,0,0,0,0,0
GENE-14909,NO,1,0,0,0,0,0,0
GENE-14910,NO,1,0,0,0,0,0,0
GENE-14911,NO,1,0,0,0,0,0,0
GENE-14912,NO,1,0,0,0,0,0,0
GENE-14913,NO,1,0,0,0,0,0,0
GENE-14914,NO,1,0,0,0,0,0,0
GENE-14915,NO,1,4,11,4,14,11,9
GENE-14916,NO,1,0,0,1,0,0,0
GENE-14917,NO,1,1,2,2,0,1,0
GENE-14918,NO,1,0,0,0,0,0,0
GENE-14919,YES,1,0,0,0,0,0,0
GENE-14920,NO,1,24,16,23,22,29,24
GENE-14921,YES,1,0,0,0,0,0,0
GENE-14922,NO,1,0,0,0,0,0,0
GENE-14923,NO,1,0,0,0,0,0,0
GENE-14924,NO,1,0,0,0,0,0,0
GENE-14925,NO,1,0,0,0,0,0,0
GENE-14926,NO,1,0,0,0,0,0,0
GENE-14927,NO,1,0,0,0,0,0,0
GENE-14928,NO,1,0,0,0,0,0,0
GENE-14929,NO,1,0,0,0,0,0,0
GENE-14930,NO,1,0,0,0,0,0,0
GENE-14931,NO,1,0,0,0,0,0,0
GENE-14932,NO,1,0,0,0,0,0,0
GENE-14933,NO,1,0,0,0,0,0,0
GENE-14934,NO,1,0,0,0,0,0,0
GENE-14935,NO,1,0,0,0,0,0,0
GENE-14936,NO,1,0,0,0,0,0,0
GENE-14937,YES,1,0,0,0,0,0,0
GENE-14938,NO,1,0,0,0,0,0,0
GENE-14939,NO,1,6,6,3,4,3,5
GENE-14940,YES,1,0,0,0,0,0,0
GENE-14942,NO,1,0,0,0,0,0,0
GENE-14943,NO,1,0,0,0,0,0,0
GENE-14944,NO,1,733,554,739,688,648,793
GENE-14945,NO,1,688,706,1010,605,800,842
GENE-14946,NO,1,0,0,0,0,0,0
GENE-14947,NO,1,224,229,294,198,292,486
GENE-14948,NO,1,0,0,0,0,0,0
GENE-14949,NO,1,0,0,0,0,0,0
GENE-14950,YES,1,0,0,0,0,0,0
GENE-14952,YES,1,0,0,0,0,0,0
GENE-14953,NO,1,0,0,0,0,0,0
GENE-14954,NO,1,0,0,0,0,0,0
GENE-14955,NO,1,0,0,0,0,0,0
GENE-14956,NO,1,0,0,0,0,0,0
GENE-14957,NO,1,17,17,17,8,13,8
GENE-14958,NO,1,0,0,0,0,0,0
GENE-14959,NO,1,0,0,0,0,0,0
GENE-14960,NO,1,1,0,1,0,1,3
GENE-14961,NO,1,736,625,669,1144,656,786
GENE-14962,NO,1,51,42,37,47,59,59
GENE-14963,NO,1,0,0,0,0,0,0
GENE-14964,NO,1,0,0,0,0,0,0
GENE-14965,NO,1,0,0,0,0,0,0
GENE-14966,NO,1,27,30,31,39,35,30
GENE-14967,NO,1,27,34,26,39,37,29
GENE-14968,NO,1,0,0,0,0,0,0
GENE-14969,NO,1,0,0,0,0,0,0
GENE-14970,NO,1,77,99,97,82,79,89
GENE-14971,NO,1,352,237,363,270,306,341
GENE-14972,NO,1,503,333,219,273,258,328
GENE-14973,NO,1,0,0,0,0,0,0
GENE-14974,NO,1,64,20,67,41,45,26
GENE-14975,NO,1,41,38,54,49,40,61
GENE-14976,NO,1,16,5,0,3,7,8
GENE-14977,NO,1,0,0,0,0,0,0
GENE-14978,NO,1,1,0,1,1,0,0
GENE-14979,NO,1,0,0,0,0,0,0
GENE-14980,NO,1,0,0,0,0,0,0
GENE-14981,NO,1,0,0,0,0,0,0
GENE-14982,NO,1,0,0,0,0,0,0
GENE-14983,NO,1,0,0,0,0,0,0
GENE-14984,NO,1,0,0,0,0,0,0
GENE-14985,NO,1,7,3,7,5,4,2
GENE-14986,NO,1,0,0,0,0,0,0
GENE-14987,NO,1,0,0,0,0,0,0
GENE-14988,NO,1,0,0,0,0,0,0
GENE-14989,NO,1,0,0,0,0,0,0
GENE-14990,NO,1,150,141,185,137,108,109
GENE-14991,NO,1,1,0,1,0,0,1
GENE-14992,NO,1,0,0,0,0,0,0
GENE-14993,NO,1,9,25,27,5,107,7
GENE-14994,NO,1,0,0,0,0,0,0
GENE-14995,NO,1,0,0,0,0,0,0
GENE-14996,NO,1,0,0,0,0,0,0
GENE-14997,NO,1,0,0,0,0,0,0
GENE-14998,NO,1,0,0,0,0,0,0
GENE-14999,NO,1,0,0,0,0,0,0
GENE-15000,NO,1,437,477,460,547,563,274
GENE-15001,NO,1,0,0,0,0,0,0
GENE-15002,NO,1,1,2,1,1,1,4
GENE-15003,NO,1,0,0,0,0,0,0
GENE-15004,NO,1,0,0,0,0,0,0
GENE-15005,NO,1,0,0,0,0,0,0
GENE-15006,NO,1,1,1,0,0,0,0
GENE-15007,NO,1,0,0,0,0,0,0
GENE-15008,NO,1,647,658,665,795,554,619
GENE-15009,NO,1,0,0,0,0,0,0
GENE-15010,NO,1,0,0,0,0,0,0
GENE-15011,NO,1,0,0,0,0,0,0
GENE-15012,NO,1,0,0,0,0,0,0
GENE-15013,NO,1,24,21,18,30,17,24
GENE-15014,NO,1,0,2,1,1,1,4
GENE-15015,NO,1,0,0,0,0,0,0
GENE-15016,NO,1,0,0,0,0,0,0
GENE-15017,NO,1,20,9,8,8,9,7
GENE-15018,NO,1,37,49,35,36,58,51
GENE-15019,NO,1,158,134,90,81,101,130
GENE-15020,NO,1,0,0,0,0,0,0
GENE-15021,NO,1,23,10,21,19,23,17
GENE-15022,NO,1,0,0,0,0,0,0
GENE-15023,NO,1,0,0,0,0,0,0
GENE-15024,NO,1,0,0,0,0,0,0
GENE-15025,NO,1,0,0,0,0,0,0
GENE-15026,NO,1,0,0,0,0,0,0
GENE-15027,NO,1,0,1,0,0,1,0
GENE-15028,NO,1,0,0,0,0,0,0
GENE-15029,NO,1,0,0,0,0,0,0
GENE-15030,NO,1,0,0,0,0,0,0
GENE-15031,NO,1,0,0,0,0,0,0
GENE-15032,NO,1,57,52,62,43,65,70
GENE-15033,NO,1,0,0,0,0,0,0
GENE-15034,NO,1,0,0,1,0,0,0
GENE-15035,NO,1,0,0,0,0,0,0
GENE-15036,NO,1,10,14,12,18,18,15
GENE-15037,NO,1,0,1,1,1,0,0
GENE-15038,NO,1,161,103,121,146,140,137
GENE-15039,NO,1,0,0,0,0,0,0
GENE-15040,YES,1,0,0,0,0,0,0
GENE-15041,NO,1,0,0,0,0,0,0
GENE-15042,NO,1,0,0,0,0,0,0
GENE-15043,NO,1,0,0,0,0,0,0
GENE-15044,NO,1,0,0,0,0,0,0
GENE-15045,NO,1,23,29,22,21,28,29
GENE-15046,NO,1,0,0,0,0,0,0
GENE-15047,NO,1,0,0,0,0,0,0
GENE-15048,NO,1,1,2,2,0,2,2
GENE-15049,NO,1,0,0,0,0,0,0
GENE-15050,NO,1,188,174,161,213,235,174
GENE-15051,NO,1,0,0,0,0,0,0
GENE-15052,NO,1,0,0,0,0,0,0
GENE-15053,NO,1,1399,2408,2392,1649,1452,1750
GENE-15054,NO,1,0,0,0,0,0,0
GENE-15055,NO,1,0,0,0,0,0,0
GENE-15056,NO,1,0,0,0,0,0,0
GENE-15057,NO,1,24,19,30,40,27,23
GENE-15058,NO,1,3,4,4,2,2,3
GENE-15059,NO,1,0,0,0,0,0,0
GENE-15060,NO,1,0,0,0,0,0,0
GENE-15061,NO,1,1,0,1,1,3,3
GENE-15062,YES,1,0,0,0,0,0,0
GENE-15063,NO,1,0,0,0,0,0,0
GENE-15064,YES,1,0,0,0,0,0,0
GENE-15065,NO,1,0,0,0,0,0,0
GENE-15066,NO,1,0,1,1,4,2,0
GENE-15067,NO,1,0,0,0,0,0,0
GENE-15068,NO,1,0,0,0,0,0,0
GENE-15069,NO,1,0,0,0,0,0,0
GENE-15070,NO,1,0,0,2,1,0,0
GENE-15071,YES,1,0,0,0,0,0,0
GENE-15072,NO,1,0,0,0,0,0,0
GENE-15073,NO,1,0,2,1,4,3,2
GENE-15074,NO,1,0,0,0,0,0,0
GENE-15075,YES,1,0,0,0,0,0,0
GENE-15076,NO,1,0,0,0,0,0,0
GENE-15077,NO,1,0,0,0,0,0,0
GENE-15078,NO,1,0,0,0,0,0,0
GENE-15079,NO,1,23,18,17,13,26,15
GENE-15080,NO,1,0,0,0,0,0,0
GENE-15081,NO,1,0,0,0,0,0,0
GENE-15082,NO,1,57,77,62,45,119,69
GENE-15083,NO,1,0,0,0,0,0,0
GENE-15084,NO,1,0,0,0,0,0,0
GENE-15085,NO,1,0,0,0,0,0,0
GENE-15086,NO,1,0,0,0,0,0,0
GENE-15087,NO,1,35,30,34,38,26,37
GENE-15088,NO,1,0,0,0,0,0,0
GENE-15089,NO,1,0,0,0,0,0,0
GENE-15090,NO,1,0,0,0,0,0,0
GENE-15091,NO,1,0,0,0,0,0,0
GENE-15092,NO,1,0,0,0,0,0,0
GENE-15093,NO,1,598,472,739,541,832,442
GENE-15094,NO,1,0,0,0,0,0,0
GENE-15095,NO,1,351,416,450,400,297,412
GENE-15096,NO,1,0,0,0,0,0,0
GENE-15097,NO,1,1,0,0,0,0,0
GENE-15098,NO,1,0,0,0,0,0,0
GENE-15099,NO,1,0,0,0,0,0,0
GENE-15100,NO,1,431,422,439,480,423,418
GENE-15101,NO,1,5,10,8,12,8,8
GENE-15102,NO,1,65,65,71,67,66,75
GENE-15103,NO,1,0,0,0,0,0,0
GENE-15104,NO,1,0,0,0,0,0,0
GENE-15105,NO,1,13,5,5,8,10,9
GENE-15106,NO,1,0,0,2,0,1,0
GENE-15107,NO,1,2,2,0,1,2,0
GENE-15108,NO,1,0,0,0,0,0,0
GENE-15109,NO,1,0,0,0,0,0,0
GENE-15110,NO,1,0,0,0,0,0,0
GENE-15111,NO,1,0,0,0,0,0,0
GENE-15112,NO,1,0,1,1,3,2,1
GENE-15113,NO,1,0,0,0,0,0,0
GENE-15114,NO,1,0,0,0,0,0,0
GENE-15115,YES,1,0,0,0,0,0,0
GENE-15116,NO,1,38,13,40,46,22,23
GENE-15117,NO,1,0,0,0,0,0,0
GENE-15118,NO,1,0,0,0,0,0,0
GENE-15119,NO,1,0,0,0,0,0,0
GENE-15120,NO,1,0,0,0,0,0,0
GENE-15121,NO,1,0,0,0,0,0,0
GENE-15122,YES,1,0,0,0,0,0,0
GENE-15123,NO,1,0,1,0,0,1,0
GENE-15124,NO,1,0,0,0,0,0,2
GENE-15125,NO,1,0,0,0,0,0,0
GENE-15126,NO,1,0,0,0,0,0,0
GENE-15127,NO,1,104,66,101,90,113,117
GENE-15128,NO,1,9,15,8,13,12,6
GENE-15130,NO,1,0,0,0,0,0,0
GENE-15131,NO,1,0,0,0,0,0,0
GENE-15132,YES,1,0,0,0,0,0,0
GENE-15133,NO,1,16,24,17,28,15,10
GENE-15134,NO,1,0,0,0,0,0,0
GENE-15135,NO,1,0,0,0,0,0,0
GENE-15136,NO,1,18,10,15,21,6,7
GENE-15137,NO,1,0,0,0,0,0,0
GENE-15138,NO,1,0,0,0,0,0,0
GENE-15139,NO,1,0,0,0,0,0,0
GENE-15140,NO,1,0,0,0,0,0,0
GENE-15141,NO,1,284,250,237,346,279,475
GENE-15142,NO,1,0,0,0,0,0,0
GENE-15143,NO,1,187,212,150,152,190,152
GENE-15144,NO,1,0,0,0,0,0,0
GENE-15145,NO,1,0,0,0,0,0,0
GENE-15146,NO,1,0,0,0,0,0,0
GENE-15147,NO,1,158,166,172,96,164,105
GENE-15148,NO,1,247,290,341,250,332,152
GENE-15149,NO,1,0,0,0,0,0,0
GENE-15150,NO,1,0,0,0,0,0,0
GENE-15151,NO,1,44,81,164,32,8,3
GENE-15152,NO,1,0,0,0,0,0,0
GENE-15153,NO,1,37,40,35,43,48,40
GENE-15154,NO,1,0,0,0,0,0,0
GENE-15155,NO,1,972,1193,1512,1294,1369,1170
GENE-15156,NO,1,0,0,0,0,0,0
GENE-15157,NO,1,9,4,8,6,11,9
GENE-15158,NO,1,0,0,0,0,0,0
GENE-15159,NO,1,0,0,0,0,0,0
GENE-15161,NO,1,0,0,0,1,0,1
GENE-15162,NO,1,0,0,0,0,0,0
GENE-15163,NO,1,0,0,0,0,0,0
GENE-15164,NO,1,0,0,0,0,0,0
GENE-15165,NO,1,0,0,0,0,0,0
GENE-15166,NO,1,753,682,553,838,825,835
GENE-15167,YES,1,0,0,0,0,0,0
GENE-15168,NO,1,0,0,0,0,0,0
GENE-15169,NO,1,0,0,0,0,0,0
GENE-15170,NO,1,0,0,0,0,0,0
GENE-15171,NO,1,0,0,0,0,0,0
GENE-15172,NO,1,0,0,0,0,0,0
GENE-15173,NO,1,20,24,17,14,18,19
GENE-15174,NO,1,0,0,0,0,0,0
GENE-15175,NO,1,0,0,0,0,0,0
GENE-15176,NO,1,0,0,0,0,0,0
GENE-15177,NO,1,0,0,0,0,0,0
GENE-15178,NO,1,0,0,0,0,0,0
GENE-15179,NO,1,0,0,0,0,0,0
GENE-15181,NO,1,0,0,0,0,0,0
GENE-15182,NO,1,0,0,0,0,0,0
GENE-15183,NO,1,0,0,0,0,0,0
GENE-15184,NO,1,0,0,0,0,0,0
GENE-15185,NO,1,0,0,0,0,0,0
GENE-15186,NO,1,0,0,0,0,0,0
GENE-15187,NO,1,63,51,49,51,47,61
GENE-15188,NO,1,0,0,0,0,0,0
GENE-15189,NO,1,0,2,0,0,1,0
GENE-15190,NO,1,0,2,0,0,1,1
GENE-15191,NO,1,349,417,531,410,398,412
GENE-15192,NO,1,418,339,324,284,455,404
GENE-15193,NO,1,849,755,805,898,1003,904
GENE-15194,NO,1,83,72,92,89,64,63
GENE-15195,NO,1,0,0,0,0,0,0
GENE-15196,NO,1,0,0,0,0,0,0
GENE-15197,NO,1,21,37,31,24,17,31
GENE-15198,NO,1,0,0,0,0,0,0
GENE-15199,NO,1,0,0,0,0,0,0
GENE-15200,NO,1,5,7,5,9,0,8
GENE-15201,YES,1,0,0,0,0,0,0
GENE-15202,NO,1,60,18,37,22,21,37
GENE-15203,NO,1,273,334,175,95,143,146
GENE-15204,NO,1,0,0,0,0,0,0
GENE-15205,NO,1,0,0,0,0,0,0
GENE-15206,NO,1,1412,1629,1259,1132,1332,1596
GENE-15207,YES,1,0,0,0,0,0,0
GENE-15208,NO,1,0,0,0,0,0,0
GENE-15209,NO,1,104,101,98,87,86,132
GENE-15210,NO,1,0,0,0,0,0,0
GENE-15211,NO,1,102,93,90,99,85,88
GENE-15212,NO,1,0,0,0,0,0,0
GENE-15213,NO,1,0,0,0,0,0,0
GENE-15214,NO,1,0,0,0,0,0,0
GENE-15215,NO,1,30,25,25,37,16,43
GENE-15216,NO,1,0,0,0,0,0,0
GENE-15217,NO,1,0,0,0,0,0,0
GENE-15218,NO,1,0,0,0,0,0,0
GENE-15220,NO,1,214,274,244,225,372,243
GENE-15221,NO,1,0,0,0,0,0,0
GENE-15222,NO,1,753,1018,1267,1266,830,1101
GENE-15223,NO,1,57,27,35,33,45,36
GENE-15224,NO,1,2,2,4,0,2,3
GENE-15225,NO,1,0,0,0,0,0,0
GENE-15226,NO,1,17,30,26,20,27,23
GENE-15227,NO,1,0,0,0,0,0,0
GENE-15228,NO,1,0,0,0,0,0,0
GENE-15229,NO,1,0,0,0,0,0,0
GENE-15230,NO,1,0,0,0,0,0,0
GENE-15231,NO,1,0,0,0,0,0,0
GENE-15232,NO,1,21,13,16,14,13,18
GENE-15233,NO,1,0,0,0,0,0,0
GENE-15234,NO,1,54,45,45,56,57,35
GENE-15235,NO,1,118,98,85,113,117,116
GENE-15236,NO,1,0,0,0,0,0,0
GENE-15237,NO,1,0,0,0,0,0,0
GENE-15238,NO,1,45,10,0,30,7,37
GENE-15239,NO,1,0,0,0,0,0,0
GENE-15240,NO,1,0,0,0,0,0,0
GENE-15242,NO,1,411,409,454,484,461,522
GENE-15243,NO,1,0,0,0,0,0,0
GENE-15244,NO,1,0,0,0,0,0,0
GENE-15245,YES,1,0,0,0,0,0,0
GENE-15246,NO,1,0,0,0,0,0,0
GENE-15247,NO,1,0,0,0,0,0,0
GENE-15248,NO,1,0,0,0,0,0,0
GENE-15249,NO,1,0,0,0,0,0,0
GENE-15250,NO,1,0,0,0,0,0,0
GENE-15251,NO,1,0,0,0,0,0,0
GENE-15252,NO,1,0,0,0,0,0,0
GENE-15253,NO,1,0,0,0,0,0,0
GENE-15254,NO,1,0,1,0,0,0,0
GENE-15255,NO,1,0,0,0,0,0,0
GENE-15256,NO,1,244,388,239,615,98,249
GENE-15257,NO,1,0,0,0,0,0,0
GENE-15258,NO,1,32,40,57,49,59,49
GENE-15259,NO,1,0,0,0,0,0,0
